id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
9049,CCL19-0001359,Active,Provisional,Cultivation -  Small Indoor,Adult-Use,12/5/19,12/5/21,10/6/21 0:00,The American Green Cross  Inc.,Data Not Available,Data Not Available,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Data Not Available,(626) 825-7012,232-802-8013,,
9050,CCL19-0001360,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,9/16/19,9/16/22,7/19/21 0:00,Full Pardon Farms,Data Not Available,Bohdan Curran,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 223-4224,216-081-008-000,,
9051,CCL19-0001361,Active,Provisional,Cultivation -  Specialty Indoor,Adult-Use,12/5/19,12/5/21,10/6/21 0:00,The American Green Cross  Inc.,Data Not Available,Data Not Available,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Data Not Available,(626) 825-7012,232-400-2015,,
9052,CCL19-0001362,Active,Provisional,Cultivation -  Small Indoor,Adult-Use,12/18/19,12/18/21,10/19/21 0:00,Vita Viridis Inc.,Data Not Available,Data Not Available,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Data Not Available,(818) 850-1552,232-802-8012,,
9053,CCL19-0001363,Active,Provisional,Cultivation -  Nursery,Adult-Use,12/18/19,12/18/21,10/19/21 0:00,Vita Viridis Inc.,Data Not Available,Data Not Available,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Data Not Available,(818) 850-1552,224-102-3008,,
9056,CCL19-0001366,Active,Annual,Cultivation -  Specialty Mixed-Light Tier 1,Medicinal,3/27/19,3/27/22,2/4/21 0:00,"HumboldtJohn, LLC",Data Not Available,Nicole Keenan,Limited Liability Partnership,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 499-2269,212-301-009,,
9057,CCL19-0001372,Active,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,12/18/19,12/18/21,10/19/21 0:00,"Operation D, LLC",Data Not Available,Data Not Available,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(410) 603-5088,019-200-13-00,,
9058,CCL19-0001373,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,12/18/19,12/18/21,10/19/21 0:00,OPERATION Y,Data Not Available,NIKOLAI PETROV,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(760) 460-1600,024-010-50,,
9096,CCL19-0001375,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,1/8/20,1/8/22,1/8/21 0:00,HillCat Industries,Data Not Available,Data Not Available,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 621-2774,174-180-03,,
9097,CCL19-0001376,Active,Provisional,Cultivation -  Specialty Outdoor,Adult-Use,9/25/19,9/25/22,9/23/21 0:00,Higher Ground Farms and Nursery,Data Not Available,Benjamin Wilson,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 223-1632,222-071-018,,
9098,CCL19-0001379,Active,Provisional,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Adult-Use,9/25/19,9/25/22,9/23/21 0:00,Higher Ground Nursery and Farm,Data Not Available,Benjamin Wilson,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 223-1632,222-071-018,,
9099,CCL19-0001380,Active,Provisional,Cultivation -  Specialty Outdoor,Medicinal,11/18/19,11/18/21,9/19/21 0:00,Scott Roberts,Data Not Available,Scott Roberts,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 599-2855,107-055-018-000,,
9100,CCL19-0001384,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Medicinal,11/18/19,11/18/21,9/19/21 0:00,Scott Roberts,Data Not Available,Scott Roberts,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 599-2855,107-054-014-000,,
9101,CCL19-0001385,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Medicinal,11/18/19,11/18/21,9/19/21 0:00,Scott Roberts,Data Not Available,Scott Roberts,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 599-2855,107-054-014-000,,
9102,CCL19-0001386,Active,Provisional,Cultivation -  Nursery,Adult-Use,11/7/19,11/7/21,9/8/21 0:00,"EWC Resources, Inc.",Data Not Available,Data Not Available,Corporation,Data Not Available,Not Published,Data Not Available,CA,Santa Clara,Data Not Available,Data Not Available,(206) 458-3155,477-09-019,,
9104,CCL19-0001388,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,10/2/19,10/2/22,10/4/21 0:00,EIGHTEEN MEADOWS LLC,Data Not Available,CONRAD BOWMAN,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 247-3455,223-046-005-000,,
9105,CCL19-0001389,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,7/17/20,7/17/22,7/15/21 0:00,"West Side Heritage Farms, Inc",Data Not Available,"Joseph Deal, Matthew Banning, Trevor Anderson",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(541) 613-1504,220-261-072,,
9106,CCL19-0001390,Active,Provisional,Cultivation -  Nursery,Medicinal,8/12/19,8/12/22,8/10/21 0:00,Benjamin Anderson DBA Emerald Mountain Farm,Data Not Available,Benjamin Anderson,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 489-6546,125-280-71-00,,
9109,CCL19-0001394,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Medicinal,4/4/19,4/4/22,2/23/21 0:00,"HumboldtJohn, LLC",Data Not Available,Nicole Keenan,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 499-2269,221-061-036,,
9111,CCL19-0001396,Active,Provisional,Cultivation -  Specialty Outdoor,Adult-Use,10/24/19,10/24/22,10/15/21 0:00,soul evolution enterprise,Data Not Available,"creek tompkins, Joseph Tompkins",Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(970) 708-9453,032-124-17,,
9112,CCL19-0001398,Active,Provisional,Cultivation -  Small Mixed-Light Tier 2,Adult-Use,3/4/20,3/4/22,3/1/21 0:00,"Full Circle, LLC",Data Not Available,"Christopher Taylor, David Jacopetti, Michael James",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(530) 816-0209,015-110-77,,
9113,CCL19-0001399,Active,Provisional,Cultivation -  Nursery,Adult-Use,6/24/19,6/24/22,6/21/21 0:00,"CALIFORNIA NEW WAVE III, LLC",Data Not Available,"Christopher Bonham, PAUL KING",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Data Not Available,(786) 200-3429,137-061-029-000,,
9115,CCL19-0001404,Active,Provisional,Cultivation -  Small Indoor,Adult-Use,8/5/19,8/5/22,8/4/21 0:00,"Dub Brothers Management, LLC",Data Not Available,"Barry Walker, Brent Walker",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Data Not Available,(323) 645-7669,5116-029-040,,
9116,CCL19-0001416,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,11/7/19,11/7/22,10/4/21 0:00,Barley Hill Farms Ltd.,Data Not Available,"Iona Briefer, Leib Ostrow",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(805) 798-0704,220-261-081,,
9117,CCL19-0001418,Active,Provisional,Cultivation -  Medium Mixed-Light Tier 2,Adult-Use,9/25/19,9/25/22,9/23/21 0:00,"HUMFDC Investment, LLC",Data Not Available,Zheng Wu,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(626) 297-6096,Data Not Available,,
9118,CCL19-0001419,Active,Provisional,Cultivation -  Small Indoor,Adult-Use,10/17/19,10/17/22,9/17/21 0:00,Humboldt County Indoors,Data Not Available,Data Not Available,Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 241-5375,507-261-020,,
9120,CCL19-0001422,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,11/14/19,11/14/21,9/15/21 0:00,"Coyote Ridge Reserve, Inc.",Data Not Available,"Jim Johnson, Meghan Johnson",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(513) 378-8956,210-250-010-000,,
9121,CCL19-0001424,Active,Annual,Cultivation -  Small Indoor,Adult-Use,12/6/19,12/6/21,10/7/21 0:00,4B LLC,Data Not Available,"Brad Baran, David Hofflich, Jigar Patel, Katie Rodrigues, Kevin Albert",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(415) 306-8320,010-450-008,,
9123,CCL19-0001430,Active,Provisional,Cultivation -  Specialty Outdoor,Medicinal,5/21/19,5/21/22,5/26/21 0:00,"WESTBOUND FARMS, LLC",Data Not Available,"Brandon Dyte, Hannah Marshall, Jacob Marsaglia, Tyler Marshall",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Nevada,Data Not Available,Data Not Available,(858) 413-6665,025-420-008,,
9125,CCL19-0001433,Active,Provisional,Cultivation -  Specialty Indoor,Adult-Use,12/13/19,12/13/21,10/14/21 0:00,"Delias, Inc.",Data Not Available,"Evan Floyd, Jeremy Dlabaj, Samuel Forwood",Corporation,Data Not Available,Not Published,Data Not Available,CA,Sacramento,Data Not Available,Data Not Available,(916) 757-3449,2650401007,,
9126,CCL19-0001434,Active,Provisional,Cultivation -  Small Mixed-Light Tier 2,Adult-Use,1/29/20,1/29/22,12/24/20 0:00,Redemeyer Red LLC,Data Not Available,"Brady VanHousen, Carolyn Souza, Steven Souza",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 513-9902,178-140-0500,,
9128,CCL19-0001437,Active,Annual,Cultivation -  Small Outdoor,Adult-Use,1/10/20,1/10/22,12/30/20 0:00,Homefield,Data Not Available,"Andrew Smyth, Marcus Fung",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 926-9491,216-301-018-000,,
9166,CCL19-0001439,Active,Annual,Cultivation -  Small Outdoor,Medicinal,2/12/20,2/12/22,2/11/21 0:00,Red Hawk Ridge Ranch LLC,Data Not Available,"Christopher Hayward, Rod Hosea",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Nevada,Data Not Available,Data Not Available,(530) 798-8114,062-020-040-000,,
9167,CCL19-0001442,Active,Provisional,Cultivation -  Specialty Indoor,Adult-Use,2/26/20,2/26/22,3/5/21 0:00,Majtagg LLC,Data Not Available,"Daniel De La Cruz Santana, MaryAnn Johnson, Taggart Johnson",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Data Not Available,(619) 578-8764,7424-022-005,,
9168,CCL19-0001443,Active,Annual,Cultivation -  Small Indoor,Adult-Use,9/5/19,9/5/22,8/18/21 0:00,"5a, LLC",Data Not Available,"Brad Baran, David Hofflich, Jigar Patel, Katie Rodrigues, Kevin Albert",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(415) 306-8320,010-450-008,,
9169,CCL19-0001444,Active,Provisional,Cultivation -  Specialty Indoor,Adult-Use,12/23/19,12/23/21,10/24/21 0:00,MYECR HOLDINGS INC,Data Not Available,"natasha brahmbhatt, Sunil Brahmbhatt",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Data Not Available,(714) 862-4674,7432014013,,
9171,CCL19-0001448,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,11/19/19,11/19/22,10/28/21 0:00,Mountain High Farms Inc.,Data Not Available,"David Meuschke, Lauren Meuschke-Kain, Lynn Stampfli",Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 357-2151,032-293-0900,,
9172,CCL19-0001449,Active,Provisional,Cultivation -  Medium Indoor,Adult-Use,10/15/19,10/15/22,10/13/21 0:00,"Herbal Remedies Caregivers, Inc.",Data Not Available,Data Not Available,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Data Not Available,(310) 893-4856,2525-018-057,,
9175,CCL19-0001453,Active,Annual,Cultivation -  Specialty Cottage Mixed-Light Tier 2,Medicinal,6/20/19,6/20/22,5/21/21 0:00,Primitive Farms,Data Not Available,Richard Burgett,Corporation,Data Not Available,Not Published,Data Not Available,CA,San Luis Obispo,Data Not Available,Data Not Available,(805) 550-1486,072-311-015,,
9176,CCL19-0001454,Active,Provisional,Cultivation -  Small Mixed-Light Tier 2,Adult-Use,8/15/19,8/15/22,8/2/21 0:00,"FLRish Farms Cultivation 2, LLC",Data Not Available,Data Not Available,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Data Not Available,(510) 610-7444,149-031-038-0000,,
9177,CCL19-0001456,Active,Annual,Cultivation -  Small Outdoor,Adult-Use,12/3/19,12/3/21,10/4/21 0:00,Yee Vang,Data Not Available,Yee Vang,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(209) 272-2363,024-050-69-00,,
9178,CCL19-0001457,Active,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,8/13/19,8/13/22,7/15/21 0:00,Tilth LLC,Data Not Available,Eric Edgerton,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mono,Data Not Available,Data Not Available,(775) 291-1480,002-450-024-000,,
9180,CCL19-0001459,Active,Provisional,Cultivation -  Medium Outdoor,Adult-Use,9/12/19,9/12/22,9/11/21 0:00,Tilth LLC,Data Not Available,Eric Edgerton,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mono,Data Not Available,Data Not Available,(775) 291-1480,2450024000,,
9181,CCL19-0001460,Active,Annual,Cultivation -  Small Outdoor,Medicinal,7/18/19,7/18/22,8/2/21 0:00,John Buell,Data Not Available,John Buell,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(415) 310-8883,016-250-11,,
9182,CCL19-0001461,Active,Annual,Cultivation -  Medium Mixed-Light Tier 1,Adult-Use,1/14/20,1/14/22,1/27/21 0:00,"Perch Creek Dream, LLC",Data Not Available,William James Brengle,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(530) 627-3545,313-112-010,,
9183,CCL19-0001462,Active,Provisional,Cultivation -  Medium Mixed-Light Tier 1,Medicinal,10/2/19,10/2/22,10/1/21 0:00,Kalifornia Green Akres,Data Not Available,"Candace Starr, Lumbiwe Mwale, Rachel Starr",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(310) 733-0705,216-271-013,,
9184,CCL19-0001463,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,10/31/19,10/31/22,10/28/21 0:00,Mountain High Farms Inc.,Data Not Available,"David Meuschke, Lauren Meuschke-Kain, Lynn Stampfli",Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 489-3842,032-190-48,,
9185,CCL19-0001464,Active,Annual,Cultivation -  Medium Outdoor,Adult-Use,11/21/19,11/21/21,9/22/21 0:00,36 Works LLC,Data Not Available,Ronald Mattson,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 502-7441,210-192-014,,
9186,CCL19-0001465,Active,Provisional,Cultivation -  Small Mixed-Light Tier 2,Adult-Use,8/15/19,8/15/22,8/2/21 0:00,"FLRish Farms Cultivation 2, LLC",Data Not Available,Data Not Available,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Data Not Available,(510) 610-7444,149-031-038-0000,,
9187,CCL19-0001466,Active,Provisional,Cultivation -  Small Mixed-Light Tier 2,Adult-Use,8/15/19,8/15/22,8/2/21 0:00,"FLRish Farms Cultivation 2, LLC",Data Not Available,Data Not Available,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Data Not Available,(510) 610-7444,149-031-038-0000,,
9188,CCL19-0001467,Active,Provisional,Cultivation -  Small Mixed-Light Tier 2,Adult-Use,8/15/19,8/15/22,8/2/21 0:00,"FLRish Farms Cultivation 2, LLC",Data Not Available,Data Not Available,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Data Not Available,(510) 610-7444,149-031-038-0000,,
9189,CCL19-0001468,Active,Provisional,Cultivation -  Small Mixed-Light Tier 2,Adult-Use,8/15/19,8/15/22,8/2/21 0:00,"FLRish Farms Cultivation 2, LLC",Data Not Available,Data Not Available,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Data Not Available,(510) 610-7444,149-031-038-000,,
9190,CCL19-0001469,Active,Annual,Cultivation -  Specialty Mixed-Light Tier 1,Adult-Use,11/21/19,11/21/21,9/22/21 0:00,36 Works LLC,Data Not Available,Ronald Mattson,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 502-7441,210-192-014,,
9192,CCL19-0001476,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,9/18/19,9/18/22,9/13/21 0:00,"Wave Rider Nursery, LLC",Data Not Available,Data Not Available,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Data Not Available,(805) 712-3103,107-051-002-000,,
9193,CCL19-0001477,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,9/18/19,9/18/22,9/13/21 0:00,"Wave Rider Nursery, LLC",Data Not Available,Data Not Available,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Data Not Available,(805) 712-3103,107-051-002-000,,
